Brand,Model,Fuel,Transmission,Selling_Price,Trim
JAC,T8,Diesel,Manual,335000,Double Cab Plus
Jaguar,E-Pace,Gasoline,Automatic,625000,S
Jaguar,E-Pace,Gasoline,Automatic,725000,SE
Jaguar,E-Pace,Gasoline,Automatic,825000,R-Dynamic
Jaguar,F-Pace,Diesel,Automatic,785000,S
Jaguar,F-Pace,Diesel,Automatic,925000,SE
Jaguar,F-Pace,Diesel,Automatic,1085000,R-Sport
Jaguar,F-Pace,Diesel,Automatic,1485000,SVR
Jaguar,XE,Diesel,Automatic,585000,S
Jaguar,XE,Diesel,Automatic,685000,SE
Jaguar,XE,Diesel,Automatic,785000,HSE
Jaguar,XF,Diesel,Automatic,725000,S
Jaguar,XF,Diesel,Automatic,825000,SE
Jaguar,XF,Diesel,Automatic,925000,R-Sport
Jeep,Cherokee,Gasoline,Automatic,535000,Longitude
Jeep,Cherokee,Gasoline,Automatic,558000,Limited
Jeep,Cherokee,Diesel,Automatic,575000,Limited Diesel
Jeep,Cherokee,Diesel,Automatic,595000,Limited Plus Diesel
Jeep,Cherokee,Diesel,Automatic,622000,Overland Diesel
Jeep,Cherokee,Diesel,Automatic,642000,Trailhawk Diesel
Jeep,Cherokee,Diesel,Automatic,655000,Trailhawk Elite Diesel
Jeep,Compass,Gasoline,Automatic,375000,Sport
Jeep,Compass,Gasoline,Automatic,398000,Longitude
Jeep,Compass,Diesel,Automatic,412000,Longitude Diesel
Jeep,Compass,Diesel,Automatic,425000,Limited Diesel
Jeep,Compass,Diesel,Automatic,430000,Limited Plus Diesel
Jeep,Compass,Diesel,Automatic,452000,S Diesel
Jeep,Compass,Diesel,Automatic,468000,Trailhawk Diesel
Jeep,Compass,Diesel,Automatic,485000,Trailhawk Plus Diesel
Jeep,Grand Cherokee,Diesel,Automatic,685000,Laredo
Jeep,Grand Cherokee,Diesel,Automatic,718000,Limited
Jeep,Grand Cherokee,Diesel,Automatic,745000,Limited Plus
Jeep,Grand Cherokee,Diesel,Automatic,765000,Overland
Jeep,Grand Cherokee,Diesel,Automatic,775000,Overland Plus
Jeep,Grand Cherokee,Diesel,Automatic,808000,Summit
Jeep,Grand Cherokee,Diesel,Automatic,838000,Summit Plus
Jeep,Grand Cherokee,Diesel,Automatic,858000,SRT
Jeep,Grand Cherokee,Diesel,Automatic,865000,Trackhawk
Jeep,Renegade,Gasoline,Automatic,305000,Sport
Jeep,Renegade,Gasoline,Automatic,318000,Longitude
Jeep,Renegade,Gasoline,Automatic,328000,Longitude Plus
Jeep,Renegade,Gasoline,Automatic,338000,Limited
Jeep,Renegade,Gasoline,Automatic,345000,Limited Plus
Jeep,Renegade,Gasoline,Automatic,362000,S
Jeep,Renegade,Gasoline,Automatic,375000,Trailhawk
Jeep,Renegade,Gasoline,Automatic,385000,Trailhawk Plus
Kia,Carnival,Diesel,Automatic,525000,Motion 7 Places
Kia,Carnival,Diesel,Automatic,585000,Active 7 Places
Kia,Carnival,Diesel,Automatic,645000,Signature 7 Places
Kia,Picanto,Gasoline,Manual,105000,Motion
Kia,Picanto,Gasoline,Manual,110000,Motion Plus
Kia,Picanto,Gasoline,Manual,115000,Active
Kia,Picanto,Gasoline,Manual,120000,Active Plus
Kia,Picanto,Gasoline,Automatic,125000,Active AT
Kia,Picanto,Gasoline,Automatic,132000,Design AT
Kia,Picanto,Gasoline,Automatic,138000,Design Plus AT
Kia,Picanto,Gasoline,Automatic,145000,GT Line AT
Kia,Rio,Gasoline,Manual,155000,Motion
Kia,Rio,Gasoline,Manual,162000,Active
Kia,Rio,Gasoline,Manual,168000,Active Plus
Kia,Rio,Gasoline,Manual,175000,Design
Kia,Rio,Gasoline,Automatic,182000,Active AT
Kia,Rio,Gasoline,Automatic,188000,Design AT
Kia,Rio,Gasoline,Automatic,195000,GT Line AT
Kia,Seltos,Gasoline,Automatic,295000,Motion
Kia,Seltos,Gasoline,Automatic,325000,Active
Kia,Seltos,Gasoline,Automatic,355000,Design
Kia,Seltos,Gasoline,Automatic,385000,GT Line
Kia,Sorento,Diesel,Automatic,485000,Motion CRDi
Kia,Sorento,Diesel,Automatic,505000,Active CRDi
Kia,Sorento,Diesel,Automatic,520000,Active Plus CRDi
Kia,Sorento,Diesel,Automatic,535000,Design CRDi
Kia,Sorento,Diesel,Automatic,540000,Design Plus CRDi
Kia,Sorento,Diesel,Automatic,560000,GT Line CRDi
Kia,Sorento,Diesel,Automatic,578000,GT Line Plus CRDi
Kia,Sorento,Diesel,Automatic,595000,Signature CRDi
Kia,Sportage,Gasoline,Automatic,355000,Motion
Kia,Sportage,Gasoline,Automatic,368000,Active
Kia,Sportage,Gasoline,Automatic,378000,Active Plus
Kia,Sportage,Gasoline,Automatic,385000,Design
Kia,Sportage,Diesel,Automatic,398000,Active CRDi
Kia,Sportage,Diesel,Automatic,410000,Design CRDi
Kia,Sportage,Diesel,Automatic,418000,Design Plus CRDi
Kia,Sportage,Diesel,Automatic,425000,GT Line CRDi
Kia,Sportage,Hybrid,Automatic,445000,Active Hybrid
Kia,Sportage,Hybrid,Automatic,455000,Design Hybrid
Kia,Sportage,Hybrid,Automatic,465000,GT Line Hybrid
Kia,Sportage,Hybrid,Automatic,478000,GT Line Plus Hybrid
Kia,Sportage,Hybrid,Automatic,485000,Black Edition Hybrid
Kia,Stinger,Gasoline,Automatic,615000,GT 2.0T
Kia,Stinger,Gasoline,Automatic,655000,GT 2.5T
Kia,Stinger,Gasoline,Automatic,685000,GT Plus 2.5T
Kia,Stinger,Gasoline,Automatic,715000,GT Line 3.3T
Kia,Stinger,Gasoline,Automatic,745000,GT 3.3T AWD
Lamborghini,Huracan,Gasoline,Automatic,3485000,EVO
Lamborghini,Huracan,Gasoline,Automatic,3885000,EVO Spyder
Lamborghini,Huracan,Gasoline,Automatic,4485000,STO
Lamborghini,Urus,Gasoline,Automatic,3285000,Standard
Lamborghini,Urus,Gasoline,Automatic,3885000,Performante
Land Rover,Defender,Diesel,Automatic,925000,Defender 110 S
Land Rover,Defender,Diesel,Automatic,1050000,Defender 110 SE
Land Rover,Defender,Diesel,Automatic,1185000,Defender 110 HSE
Land Rover,Defender,Diesel,Automatic,1350000,Defender 110 X
Land Rover,Discovery,Diesel,Automatic,865000,Discovery S
Land Rover,Discovery,Diesel,Automatic,965000,Discovery SE
Land Rover,Discovery,Diesel,Automatic,1085000,Discovery HSE
Land Rover,Range Rover Evoque,Gasoline,Automatic,725000,Evoque S
Land Rover,Range Rover Evoque,Gasoline,Automatic,825000,Evoque SE
Land Rover,Range Rover Evoque,Gasoline,Automatic,925000,Evoque HSE
Land Rover,Range Rover Sport,Diesel,Automatic,1285000,Sport S
Land Rover,Range Rover Sport,Diesel,Automatic,1485000,Sport SE
Land Rover,Range Rover Sport,Diesel,Automatic,1685000,Sport HSE
Land Rover,Range Rover Sport,Gasoline,Automatic,1985000,Sport SVR
Lexus,ES,Hybrid,Automatic,665000,ES 300h
Lexus,ES,Hybrid,Automatic,725000,ES 300h F Sport
Lexus,ES,Hybrid,Automatic,785000,ES 300h Luxury
Lexus,NX,Hybrid,Automatic,665000,NX 350h
Lexus,NX,Hybrid,Automatic,725000,NX 350h F Sport
Lexus,NX,Hybrid,Automatic,785000,NX 450h+ Luxury
Lexus,RX,Hybrid,Automatic,885000,RX 450h
Lexus,RX,Hybrid,Automatic,965000,RX 500h F Sport
Lexus,RX,Hybrid,Automatic,1050000,RX 500h Luxury
Lexus,UX,Hybrid,Automatic,515000,UX 250h
Lexus,UX,Hybrid,Automatic,565000,UX 250h F Sport
Lexus,UX,Hybrid,Automatic,605000,UX 250h Luxury
MG,MG 5,Gasoline,Manual,195000,Standard
MG,MG 5,Gasoline,Manual,215000,Comfort
MG,MG 5,Gasoline,Automatic,235000,Luxury
MG,MG 5,Gasoline,Automatic,255000,Exclusive
MG,MG HS,Gasoline,Automatic,325000,Comfort
MG,MG HS,Gasoline,Automatic,355000,Luxury
MG,MG HS,Gasoline,Automatic,385000,Trophy
MG,MG ZS,Gasoline,Manual,245000,Standard
MG,MG ZS,Gasoline,Manual,265000,Comfort
MG,MG ZS,Gasoline,Automatic,285000,Luxury
MG,MG ZS,Gasoline,Automatic,305000,Exclusive
Maserati,Ghibli,Gasoline,Automatic,1285000,GT
Maserati,Ghibli,Gasoline,Automatic,1485000,Modena
Maserati,Ghibli,Gasoline,Automatic,1885000,Trofeo
Maserati,Levante,Gasoline,Automatic,1485000,GT
Maserati,Levante,Gasoline,Automatic,1685000,Modena
Maserati,Levante,Gasoline,Automatic,2285000,Trofeo
Maserati,Quattroporte,Gasoline,Automatic,1685000,GT
Maserati,Quattroporte,Gasoline,Automatic,1985000,Modena
Maserati,Quattroporte,Gasoline,Automatic,2485000,Trofeo
Mazda,CX-3,Gasoline,Automatic,265000,Essential
Mazda,CX-3,Gasoline,Automatic,278000,Signature
Mazda,CX-3,Gasoline,Automatic,288000,Signature Plus
Mazda,CX-3,Gasoline,Automatic,295000,Exclusive
Mazda,CX-3,Gasoline,Automatic,308000,Exclusive Plus
Mazda,CX-3,Gasoline,Automatic,318000,Exclusive Line
Mazda,CX-3,Gasoline,Automatic,325000,Sport Edition
Mazda,CX-5,Gasoline,Automatic,385000,Essential
Mazda,CX-5,Gasoline,Automatic,405000,Signature
Mazda,CX-5,Gasoline,Automatic,422000,Signature Plus
Mazda,CX-5,Gasoline,Automatic,435000,Exclusive
Mazda,CX-5,Gasoline,Automatic,455000,Exclusive Plus
Mazda,CX-5,Gasoline,Automatic,472000,Exclusive Line
Mazda,CX-5,Gasoline,Automatic,485000,Sport Edition
Mazda,CX-9,Gasoline,Automatic,525000,Essential 7 Places
Mazda,CX-9,Gasoline,Automatic,548000,Signature 7 Places
Mazda,CX-9,Gasoline,Automatic,568000,Signature Plus 7 Places
Mazda,CX-9,Gasoline,Automatic,585000,Exclusive 7 Places
Mazda,CX-9,Gasoline,Automatic,612000,Exclusive Plus 7 Places
Mazda,CX-9,Gasoline,Automatic,628000,Exclusive Line 7 Places
Mazda,CX-9,Gasoline,Automatic,645000,Signature Reserve 7 Places
Mazda,Mazda2,Gasoline,Manual,165000,Essential
Mazda,Mazda2,Gasoline,Manual,172000,Signature
Mazda,Mazda2,Gasoline,Automatic,178000,Essential Auto
Mazda,Mazda2,Gasoline,Automatic,185000,Signature Auto
Mazda,Mazda2,Gasoline,Automatic,195000,Signature Plus Auto
Mazda,Mazda2,Gasoline,Automatic,202000,Exclusive Auto
Mazda,Mazda2,Gasoline,Automatic,205000,Exclusive Line Auto
Mazda,Mazda3,Gasoline,Manual,235000,Essential
Mazda,Mazda3,Gasoline,Manual,248000,Signature
Mazda,Mazda3,Gasoline,Automatic,258000,Signature Auto
Mazda,Mazda3,Gasoline,Automatic,265000,Signature Plus Auto
Mazda,Mazda3,Gasoline,Automatic,278000,Exclusive Auto
Mazda,Mazda3,Gasoline,Automatic,288000,Exclusive Plus Auto
Mazda,Mazda3,Gasoline,Automatic,295000,Exclusive Line Auto
Mercedes,CLA,Gasoline,Automatic,525000,CLA 200
Mercedes,CLA,Gasoline,Automatic,585000,CLA 220
Mercedes,CLA,Gasoline,Automatic,645000,CLA 250
Mercedes,CLA,Gasoline,Automatic,765000,AMG CLA 35
Mercedes,Classe A,Gasoline,Automatic,375000,A 180
Mercedes,Classe A,Gasoline,Automatic,392000,A 180 Progressive
Mercedes,Classe A,Gasoline,Automatic,408000,A 200
Mercedes,Classe A,Gasoline,Automatic,425000,A 200 Progressive
Mercedes,Classe A,Gasoline,Automatic,445000,A 200 AMG Line
Mercedes,Classe A,Gasoline,Automatic,462000,A 220
Mercedes,Classe A,Gasoline,Automatic,475000,A 220 AMG Line
Mercedes,Classe A,Gasoline,Automatic,492000,A 220 AMG Line Plus
Mercedes,Classe A,Gasoline,Automatic,505000,A 250 AMG Line
Mercedes,Classe C,Diesel,Automatic,545000,C 200d
Mercedes,Classe C,Diesel,Automatic,568000,C 200d Avantgarde
Mercedes,Classe C,Diesel,Automatic,588000,C 220d
Mercedes,Classe C,Diesel,Automatic,608000,C 220d Avantgarde
Mercedes,Classe C,Diesel,Automatic,615000,C 220d AMG Line
Mercedes,Classe C,Diesel,Automatic,638000,C 220d AMG Line Plus
Mercedes,Classe C,Diesel,Automatic,655000,C 300d AMG Line
Mercedes,Classe C,Diesel,Automatic,675000,C 300d AMG Line Plus
Mercedes,Classe C,Diesel,Automatic,695000,C 300d 4Matic AMG Line
Mercedes,Classe C,Diesel,Automatic,715000,AMG C 43 4Matic
Mercedes,Classe E,Diesel,Automatic,715000,E 200d
Mercedes,Classe E,Diesel,Automatic,748000,E 200d Avantgarde
Mercedes,Classe E,Diesel,Automatic,772000,E 220d
Mercedes,Classe E,Diesel,Automatic,795000,E 220d Avantgarde
Mercedes,Classe E,Diesel,Automatic,805000,E 220d AMG Line
Mercedes,Classe E,Diesel,Automatic,828000,E 300d AMG Line
Mercedes,Classe E,Diesel,Automatic,848000,E 300d AMG Line Plus
Mercedes,Classe E,Diesel,Automatic,865000,E 300d 4Matic AMG Line
Mercedes,Classe E,Diesel,Automatic,892000,E 400d 4Matic AMG Line
Mercedes,Classe E,Diesel,Automatic,915000,AMG E 53 4Matic+
Mercedes,Classe E,Diesel,Automatic,925000,AMG E 63 S 4Matic+
Mercedes,Classe S,Diesel,Automatic,1485000,S 350d
Mercedes,Classe S,Gasoline,Automatic,1785000,S 500
Mercedes,Classe S,Gasoline,Automatic,2185000,S 580
Mercedes,Classe S,Gasoline,Automatic,2985000,AMG S 63
Mercedes,GLA,Gasoline,Automatic,445000,GLA 200
Mercedes,GLA,Gasoline,Automatic,462000,GLA 200 Progressive
Mercedes,GLA,Gasoline,Automatic,478000,GLA 200 AMG Line
Mercedes,GLA,Gasoline,Automatic,495000,GLA 220
Mercedes,GLA,Gasoline,Automatic,515000,GLA 220 AMG Line
Mercedes,GLA,Gasoline,Automatic,532000,GLA 250 AMG Line
Mercedes,GLA,Gasoline,Automatic,548000,GLA 250 4Matic AMG Line
Mercedes,GLA,Gasoline,Automatic,555000,AMG GLA 35 4Matic
Mercedes,GLC,Diesel,Automatic,615000,GLC 200d
Mercedes,GLC,Diesel,Automatic,642000,GLC 220d
Mercedes,GLC,Diesel,Automatic,662000,GLC 220d AMG Line
Mercedes,GLC,Diesel,Automatic,685000,GLC 220d 4Matic AMG Line
Mercedes,GLC,Diesel,Automatic,712000,GLC 300d 4Matic AMG Line
Mercedes,GLC,Diesel,Automatic,738000,GLC 300d 4Matic AMG Line Plus
Mercedes,GLC,Diesel,Automatic,762000,AMG GLC 43 4Matic
Mercedes,GLC,Diesel,Automatic,785000,AMG GLC 63 S 4Matic+
Mercedes,GLE,Diesel,Automatic,1085000,GLE 300d
Mercedes,GLE,Diesel,Automatic,1285000,GLE 350d
Mercedes,GLE,Diesel,Automatic,1485000,GLE 400d
Mercedes,GLE,Gasoline,Automatic,1885000,AMG GLE 53
Mini,Cooper,Gasoline,Manual,365000,Classic
Mini,Cooper,Gasoline,Manual,405000,Essential
Mini,Cooper,Gasoline,Automatic,445000,Essential Auto
Mini,Cooper,Gasoline,Automatic,525000,S Auto
Mini,Cooper,Gasoline,Automatic,625000,JCW Auto
Mini,Countryman,Gasoline,Automatic,485000,Classic
Mini,Countryman,Gasoline,Automatic,545000,Essential
Mini,Countryman,Gasoline,Automatic,625000,S
Mini,Countryman,Gasoline,Automatic,765000,JCW
Mitsubishi,ASX,Gasoline,Manual,285000,Invite
Mitsubishi,ASX,Gasoline,Automatic,315000,Instyle CVT
Mitsubishi,ASX,Gasoline,Automatic,345000,Instyle Plus CVT
Mitsubishi,Attrage,Gasoline,Manual,165000,GLX
Mitsubishi,Attrage,Gasoline,Manual,175000,GLX Plus
Mitsubishi,Attrage,Gasoline,Automatic,195000,GLS CVT
Mitsubishi,L200,Diesel,Manual,425000,Club Cab 4x2
Mitsubishi,L200,Diesel,Manual,465000,Double Cab 4x2
Mitsubishi,L200,Diesel,Automatic,525000,Double Cab 4x4
Mitsubishi,L200,Diesel,Automatic,565000,Double Cab 4x4 Plus
Mitsubishi,Outlander,Gasoline,Automatic,385000,Intense
Mitsubishi,Outlander,Gasoline,Automatic,425000,Instyle
Mitsubishi,Outlander,Gasoline,Automatic,465000,Instyle Plus
Nissan,Juke,Gasoline,Manual,285000,Visia
Nissan,Juke,Gasoline,Manual,298000,Acenta
Nissan,Juke,Gasoline,Automatic,308000,Acenta CVT
Nissan,Juke,Gasoline,Automatic,320000,N-Connecta CVT
Nissan,Juke,Gasoline,Automatic,335000,Tekna CVT
Nissan,Juke,Gasoline,Automatic,348000,Tekna Plus CVT
Nissan,Juke,Gasoline,Automatic,355000,N-Design CVT
Nissan,Kicks,Gasoline,Automatic,265000,Visia
Nissan,Kicks,Gasoline,Automatic,295000,Acenta
Nissan,Kicks,Gasoline,Automatic,325000,Tekna
Nissan,Micra,Gasoline,Manual,155000,Visia
Nissan,Micra,Gasoline,Manual,162000,Visia Plus
Nissan,Micra,Gasoline,Automatic,168000,Acenta
Nissan,Micra,Gasoline,Automatic,170000,Acenta Plus
Nissan,Micra,Gasoline,Automatic,178000,N-Connecta
Nissan,Micra,Gasoline,Automatic,185000,Tekna
Nissan,Navara,Diesel,Manual,445000,Visia 4x2
Nissan,Navara,Diesel,Manual,495000,Acenta 4x2
Nissan,Navara,Diesel,Automatic,565000,Tekna 4x4
Nissan,Patrol,Diesel,Automatic,865000,LE V8
Nissan,Patrol,Diesel,Automatic,905000,LE Platinum V8
Nissan,Patrol,Diesel,Automatic,938000,Platinum Reserve V8
Nissan,Patrol,Diesel,Automatic,960000,NISMO V8
Nissan,Patrol,Diesel,Automatic,995000,NISMO Plus V8
Nissan,Patrol,Diesel,Automatic,1025000,Super Safari V8
Nissan,Patrol,Diesel,Automatic,1050000,Desert Edition V8
Nissan,Qashqai,Gasoline,Automatic,335000,Visia
Nissan,Qashqai,Gasoline,Automatic,352000,Acenta
Nissan,Qashqai,Gasoline,Automatic,368000,N-Connecta
Nissan,Qashqai,Gasoline,Automatic,380000,Tekna
Nissan,Qashqai,Diesel,Automatic,398000,Acenta dCi
Nissan,Qashqai,Diesel,Automatic,412000,N-Connecta dCi
Nissan,Qashqai,Diesel,Automatic,425000,Tekna dCi
Nissan,X-Trail,Gasoline,Automatic,445000,Visia 7 Places
Nissan,X-Trail,Gasoline,Automatic,472000,Acenta 7 Places
Nissan,X-Trail,Diesel,Automatic,492000,Acenta dCi 7 Places
Nissan,X-Trail,Diesel,Automatic,510000,N-Connecta dCi 7 Places
Nissan,X-Trail,Diesel,Automatic,538000,Tekna dCi 7 Places
Nissan,X-Trail,Diesel,Automatic,558000,Tekna Plus dCi 7 Places
Nissan,X-Trail,Diesel,Automatic,575000,Tekna Bose dCi 7 Places
Opel,Astra,Gasoline,Manual,245000,Edition
Opel,Astra,Gasoline,Manual,275000,Elegance
Opel,Astra,Gasoline,Automatic,305000,GS Line
Opel,Astra,Gasoline,Automatic,335000,Ultimate
Opel,Corsa,Gasoline,Manual,175000,Edition
Opel,Corsa,Gasoline,Manual,195000,Elegance
Opel,Corsa,Gasoline,Automatic,215000,GS Line
Opel,Corsa,Gasoline,Automatic,235000,Ultimate
Opel,Crossland,Gasoline,Manual,255000,Edition
Opel,Crossland,Gasoline,Manual,285000,Elegance
Opel,Crossland,Gasoline,Automatic,315000,GS Line
Opel,Crossland,Gasoline,Automatic,345000,Ultimate
Opel,Grandland,Diesel,Automatic,385000,Edition
Opel,Grandland,Diesel,Automatic,425000,Elegance
Opel,Grandland,Diesel,Automatic,465000,GS Line
Opel,Grandland,Diesel,Automatic,505000,Ultimate
Peugeot,2008,Gasoline,Manual,245000,Active
Peugeot,2008,Gasoline,Manual,255000,Active Plus
Peugeot,2008,Gasoline,Manual,265000,Allure
Peugeot,2008,Gasoline,Manual,275000,Allure Plus
Peugeot,2008,Gasoline,Manual,285000,Allure Pack
Peugeot,2008,Gasoline,Manual,295000,GT Line
Peugeot,2008,Diesel,Automatic,305000,Allure BlueHDi
Peugeot,2008,Diesel,Automatic,315000,Allure Pack BlueHDi
Peugeot,2008,Diesel,Automatic,325000,GT Line BlueHDi
Peugeot,208,Gasoline,Manual,175000,Active
Peugeot,208,Gasoline,Manual,180000,Active Plus
Peugeot,208,Gasoline,Manual,185000,Active Pack
Peugeot,208,Gasoline,Manual,190000,Allure
Peugeot,208,Gasoline,Manual,195000,Allure Plus
Peugeot,208,Gasoline,Automatic,202000,Active EAT8
Peugeot,208,Gasoline,Automatic,208000,Allure EAT8
Peugeot,208,Gasoline,Automatic,215000,Allure Pack EAT8
Peugeot,208,Gasoline,Automatic,222000,GT Line EAT8
Peugeot,208,Gasoline,Automatic,228000,GT EAT8
Peugeot,208,Gasoline,Automatic,235000,GT Pack EAT8
Peugeot,3008,Gasoline,Automatic,365000,Active Pack
Peugeot,3008,Gasoline,Automatic,375000,Allure
Peugeot,3008,Gasoline,Automatic,385000,Allure Plus
Peugeot,3008,Gasoline,Automatic,395000,Allure Pack
Peugeot,3008,Diesel,Automatic,408000,Allure BlueHDi
Peugeot,3008,Diesel,Automatic,418000,Allure Pack BlueHDi
Peugeot,3008,Diesel,Automatic,428000,GT Line BlueHDi
Peugeot,3008,Diesel,Automatic,435000,GT BlueHDi
Peugeot,3008,Hybrid,Automatic,448000,Allure Hybrid4
Peugeot,3008,Hybrid,Automatic,458000,GT Line Hybrid4
Peugeot,3008,Hybrid,Automatic,465000,GT Hybrid4
Peugeot,3008,Hybrid,Automatic,478000,GT Pack Hybrid4
Peugeot,3008,Hybrid,Automatic,485000,Hybrid4 300
Peugeot,308,Gasoline,Manual,235000,Active
Peugeot,308,Gasoline,Manual,245000,Active Plus
Peugeot,308,Gasoline,Manual,255000,Allure
Peugeot,308,Gasoline,Manual,265000,Allure Plus
Peugeot,308,Gasoline,Manual,275000,Allure Pack
Peugeot,308,Gasoline,Manual,285000,GT Line
Peugeot,308,Gasoline,Manual,290000,GT Line Plus
Peugeot,308,Diesel,Automatic,298000,Allure BlueHDi
Peugeot,308,Diesel,Automatic,305000,Allure Pack BlueHDi
Peugeot,308,Diesel,Automatic,312000,GT Line BlueHDi
Peugeot,308,Diesel,Automatic,315000,GT BlueHDi
Peugeot,5008,Diesel,Automatic,445000,Active Pack
Peugeot,5008,Diesel,Automatic,458000,Allure
Peugeot,5008,Diesel,Automatic,468000,Allure Plus
Peugeot,5008,Diesel,Automatic,478000,Allure Pack
Peugeot,5008,Diesel,Automatic,485000,GT Line
Peugeot,5008,Diesel,Automatic,498000,GT Line Plus
Peugeot,5008,Diesel,Automatic,508000,GT
Peugeot,5008,Diesel,Automatic,518000,GT Pack
Peugeot,5008,Diesel,Automatic,525000,Signature
Porsche,Cayenne,Gasoline,Automatic,1385000,Cayenne
Porsche,Cayenne,Gasoline,Automatic,1685000,Cayenne S
Porsche,Cayenne,Gasoline,Automatic,1985000,Cayenne GTS
Porsche,Cayenne,Gasoline,Automatic,2485000,Cayenne Turbo
Porsche,Macan,Gasoline,Automatic,885000,Macan
Porsche,Macan,Gasoline,Automatic,1050000,Macan S
Porsche,Macan,Gasoline,Automatic,1250000,Macan GTS
Porsche,Macan,Gasoline,Automatic,1485000,Macan Turbo
Renault,Captur,Gasoline,Manual,235000,Life
Renault,Captur,Gasoline,Manual,242000,Life Plus
Renault,Captur,Gasoline,Manual,248000,Zen
Renault,Captur,Gasoline,Manual,255000,Zen Plus
Renault,Captur,Gasoline,Manual,262000,Intens
Renault,Captur,Gasoline,Manual,268000,Intens Plus
Renault,Captur,Gasoline,Manual,275000,R.S. Line
Renault,Captur,Diesel,Automatic,285000,Zen EDC
Renault,Captur,Diesel,Automatic,295000,Intens EDC
Renault,Captur,Diesel,Automatic,305000,R.S. Line EDC
Renault,Clio,Gasoline,Manual,165000,Life
Renault,Clio,Gasoline,Manual,172000,Life Plus
Renault,Clio,Gasoline,Manual,178000,Zen
Renault,Clio,Gasoline,Manual,185000,Zen Plus
Renault,Clio,Gasoline,Manual,192000,Intens
Renault,Clio,Gasoline,Automatic,198000,Zen CVT
Renault,Clio,Gasoline,Automatic,205000,Intens CVT
Renault,Clio,Gasoline,Automatic,210000,Intens Plus CVT
Renault,Clio,Gasoline,Automatic,215000,R.S. Line CVT
Renault,Kadjar,Diesel,Automatic,315000,Life
Renault,Kadjar,Diesel,Automatic,325000,Life Plus
Renault,Kadjar,Diesel,Automatic,335000,Zen
Renault,Kadjar,Diesel,Automatic,345000,Zen Plus
Renault,Kadjar,Diesel,Automatic,358000,Intens
Renault,Kadjar,Diesel,Automatic,370000,Intens Plus
Renault,Kadjar,Diesel,Automatic,382000,R.S. Line
Renault,Kadjar,Diesel,Automatic,395000,Black Edition
Renault,Koleos,Diesel,Automatic,385000,Life
Renault,Koleos,Diesel,Automatic,398000,Zen
Renault,Koleos,Diesel,Automatic,410000,Zen Plus
Renault,Koleos,Diesel,Automatic,415000,Intens
Renault,Koleos,Diesel,Automatic,428000,Intens Plus
Renault,Koleos,Diesel,Automatic,438000,Initiale Paris
Renault,Koleos,Diesel,Automatic,445000,Initiale Paris Plus
Renault,Koleos,Diesel,Automatic,455000,Signature
Renault,Koleos,Diesel,Automatic,465000,Signature Edition
Renault,Megane,Gasoline,Manual,220000,Life
Renault,Megane,Gasoline,Manual,230000,Life Plus
Renault,Megane,Gasoline,Manual,240000,Zen
Renault,Megane,Gasoline,Manual,245000,Zen Plus
Renault,Megane,Gasoline,Manual,252000,Intens
Renault,Megane,Gasoline,Manual,258000,Intens Plus
Renault,Megane,Gasoline,Manual,265000,R.S. Line
Renault,Megane,Diesel,Automatic,272000,Zen EDC
Renault,Megane,Diesel,Automatic,278000,Intens EDC
Renault,Megane,Diesel,Automatic,285000,R.S. Line EDC
Rolls-Royce,Cullinan,Gasoline,Automatic,4785000,Standard
Rolls-Royce,Cullinan,Gasoline,Automatic,5485000,Black Badge
Rolls-Royce,Ghost,Gasoline,Automatic,4285000,Standard
Rolls-Royce,Ghost,Gasoline,Automatic,4685000,Extended
Rolls-Royce,Ghost,Gasoline,Automatic,5285000,Black Badge
Rolls-Royce,Phantom,Gasoline,Automatic,5485000,Standard
Rolls-Royce,Phantom,Gasoline,Automatic,5985000,Extended
Seat,Arona,Gasoline,Manual,255000,Reference
Seat,Arona,Gasoline,Manual,268000,Style
Seat,Arona,Gasoline,Automatic,278000,Style DSG
Seat,Arona,Gasoline,Automatic,285000,Xcellence DSG
Seat,Arona,Gasoline,Automatic,298000,Xcellence Plus DSG
Seat,Arona,Gasoline,Automatic,310000,FR DSG
Seat,Arona,Gasoline,Automatic,315000,FR Sport DSG
Seat,Ateca,Gasoline,Automatic,355000,Reference DSG
Seat,Ateca,Gasoline,Automatic,372000,Style DSG
Seat,Ateca,Diesel,Automatic,388000,Style TDI DSG
Seat,Ateca,Diesel,Automatic,400000,Xcellence TDI DSG
Seat,Ateca,Diesel,Automatic,422000,Xcellence Plus TDI DSG
Seat,Ateca,Diesel,Automatic,438000,FR TDI DSG
Seat,Ateca,Diesel,Automatic,445000,Cupra TDI DSG
Seat,Ibiza,Gasoline,Manual,165000,Reference
Seat,Ibiza,Gasoline,Manual,172000,Style
Seat,Ibiza,Gasoline,Automatic,178000,Style DSG
Seat,Ibiza,Gasoline,Automatic,185000,Style Plus DSG
Seat,Ibiza,Gasoline,Automatic,190000,Xcellence DSG
Seat,Ibiza,Gasoline,Automatic,202000,Xcellence Plus DSG
Seat,Ibiza,Gasoline,Automatic,210000,FR DSG
Seat,Ibiza,Gasoline,Automatic,215000,FR Sport DSG
Seat,Leon,Gasoline,Automatic,245000,Reference DSG
Seat,Leon,Gasoline,Automatic,258000,Style DSG
Seat,Leon,Gasoline,Automatic,268000,Style Plus DSG
