Brand,Model,Fuel,Transmission,Selling_Price
Peugeot,3008,Diesel,Automatic,408000
Peugeot,3008,Diesel,Automatic,418000
Peugeot,3008,Diesel,Automatic,428000
Peugeot,3008,Diesel,Automatic,435000
Peugeot,3008,Hybrid,Automatic,448000
Peugeot,3008,Hybrid,Automatic,458000
Peugeot,3008,Hybrid,Automatic,465000
Peugeot,3008,Hybrid,Automatic,478000
Peugeot,3008,Hybrid,Automatic,485000
Peugeot,308,Gasoline,Manual,235000
Peugeot,308,Gasoline,Manual,245000
Peugeot,308,Gasoline,Manual,255000
Peugeot,308,Gasoline,Manual,265000
Peugeot,308,Gasoline,Manual,275000
Peugeot,308,Gasoline,Manual,285000
Peugeot,308,Gasoline,Manual,290000
Peugeot,308,Diesel,Automatic,298000
Peugeot,308,Diesel,Automatic,305000
Peugeot,308,Diesel,Automatic,312000
Peugeot,308,Diesel,Automatic,315000
Peugeot,5008,Diesel,Automatic,445000
Peugeot,5008,Diesel,Automatic,458000
Peugeot,5008,Diesel,Automatic,468000
Peugeot,5008,Diesel,Automatic,478000
Peugeot,5008,Diesel,Automatic,485000
Peugeot,5008,Diesel,Automatic,498000
Peugeot,5008,Diesel,Automatic,508000
Peugeot,5008,Diesel,Automatic,518000
Peugeot,5008,Diesel,Automatic,525000
Porsche,Cayenne,Gasoline,Automatic,1385000
Porsche,Cayenne,Gasoline,Automatic,1685000
Porsche,Cayenne,Gasoline,Automatic,1985000
Porsche,Cayenne,Gasoline,Automatic,2485000
Porsche,Macan,Gasoline,Automatic,885000
Porsche,Macan,Gasoline,Automatic,1050000
Porsche,Macan,Gasoline,Automatic,1250000
Porsche,Macan,Gasoline,Automatic,1485000
Renault,Captur,Gasoline,Manual,235000
Renault,Captur,Gasoline,Manual,242000
Renault,Captur,Gasoline,Manual,248000
Renault,Captur,Gasoline,Manual,255000
Renault,Captur,Gasoline,Manual,262000
Renault,Captur,Gasoline,Manual,268000
Renault,Captur,Gasoline,Manual,275000
Renault,Captur,Diesel,Automatic,285000
Renault,Captur,Diesel,Automatic,295000
Renault,Captur,Diesel,Automatic,305000
Renault,Clio,Gasoline,Manual,165000
Renault,Clio,Gasoline,Manual,172000
Renault,Clio,Gasoline,Manual,178000
Renault,Clio,Gasoline,Manual,185000
Renault,Clio,Gasoline,Manual,192000
Renault,Clio,Gasoline,Automatic,198000
Renault,Clio,Gasoline,Automatic,205000
Renault,Clio,Gasoline,Automatic,210000
Renault,Clio,Gasoline,Automatic,215000
Renault,Kadjar,Diesel,Automatic,315000
Renault,Kadjar,Diesel,Automatic,325000
Renault,Kadjar,Diesel,Automatic,335000
Renault,Kadjar,Diesel,Automatic,345000
Renault,Kadjar,Diesel,Automatic,358000
Renault,Kadjar,Diesel,Automatic,370000
Renault,Kadjar,Diesel,Automatic,382000
Renault,Kadjar,Diesel,Automatic,395000
Renault,Koleos,Diesel,Automatic,385000
Renault,Koleos,Diesel,Automatic,398000
Renault,Koleos,Diesel,Automatic,410000
Renault,Koleos,Diesel,Automatic,415000
Renault,Koleos,Diesel,Automatic,428000
Renault,Koleos,Diesel,Automatic,438000
Renault,Koleos,Diesel,Automatic,445000
Renault,Koleos,Diesel,Automatic,455000
Renault,Koleos,Diesel,Automatic,465000
Renault,Megane,Gasoline,Manual,220000
Renault,Megane,Gasoline,Manual,230000
Renault,Megane,Gasoline,Manual,240000
Renault,Megane,Gasoline,Manual,245000
Renault,Megane,Gasoline,Manual,252000
Renault,Megane,Gasoline,Manual,258000
Renault,Megane,Gasoline,Manual,265000
Renault,Megane,Diesel,Automatic,272000
Renault,Megane,Diesel,Automatic,278000
Renault,Megane,Diesel,Automatic,285000
Seat,Arona,Gasoline,Manual,255000
Seat,Arona,Gasoline,Manual,268000
Seat,Arona,Gasoline,Automatic,278000
Seat,Arona,Gasoline,Automatic,285000
Seat,Arona,Gasoline,Automatic,298000
Seat,Arona,Gasoline,Automatic,310000
Seat,Arona,Gasoline,Automatic,315000
Seat,Ateca,Gasoline,Automatic,355000
Seat,Ateca,Gasoline,Automatic,372000
Seat,Ateca,Diesel,Automatic,388000
Seat,Ateca,Diesel,Automatic,400000
Seat,Ateca,Diesel,Automatic,422000
Seat,Ateca,Diesel,Automatic,438000
Seat,Ateca,Diesel,Automatic,445000
Seat,Ibiza,Gasoline,Manual,165000
Seat,Ibiza,Gasoline,Manual,172000
Seat,Ibiza,Gasoline,Automatic,178000
Seat,Ibiza,Gasoline,Automatic,185000
Seat,Ibiza,Gasoline,Automatic,190000
Seat,Ibiza,Gasoline,Automatic,202000
Seat,Ibiza,Gasoline,Automatic,210000
Seat,Ibiza,Gasoline,Automatic,215000
Seat,Leon,Gasoline,Automatic,245000
Seat,Leon,Gasoline,Automatic,258000
Seat,Leon,Gasoline,Automatic,268000
Seat,Leon,Gasoline,Automatic,280000
Seat,Leon,Gasoline,Automatic,295000
Seat,Leon,Gasoline,Automatic,308000
Seat,Leon,Gasoline,Automatic,315000
Skoda,Fabia,Gasoline,Manual,165000
Skoda,Fabia,Gasoline,Manual,172000
Skoda,Fabia,Gasoline,Automatic,178000
Skoda,Fabia,Gasoline,Automatic,185000
Skoda,Fabia,Gasoline,Automatic,190000
Skoda,Fabia,Gasoline,Automatic,202000
Skoda,Fabia,Gasoline,Automatic,210000
Skoda,Fabia,Gasoline,Automatic,215000
Skoda,Karoq,Gasoline,Automatic,345000
Skoda,Karoq,Gasoline,Automatic,362000
Skoda,Karoq,Diesel,Automatic,375000
Skoda,Karoq,Diesel,Automatic,390000
Skoda,Karoq,Diesel,Automatic,410000
Skoda,Karoq,Diesel,Automatic,428000
Skoda,Karoq,Diesel,Automatic,435000
Skoda,Kodiaq,Diesel,Automatic,445000
Skoda,Kodiaq,Diesel,Automatic,468000
Skoda,Kodiaq,Diesel,Automatic,485000
Skoda,Kodiaq,Diesel,Automatic,500000
Skoda,Kodiaq,Diesel,Automatic,525000
Skoda,Kodiaq,Diesel,Automatic,545000
Skoda,Kodiaq,Diesel,Automatic,555000
Skoda,Octavia,Gasoline,Automatic,255000
Skoda,Octavia,Gasoline,Automatic,268000
Skoda,Octavia,Diesel,Automatic,278000
Skoda,Octavia,Diesel,Automatic,290000
Skoda,Octavia,Diesel,Automatic,305000
Skoda,Octavia,Diesel,Automatic,318000
Skoda,Octavia,Diesel,Automatic,325000
Suzuki,Baleno,Gasoline,Manual,155000
Suzuki,Baleno,Gasoline,Manual,162000
Suzuki,Baleno,Gasoline,Automatic,168000
Suzuki,Baleno,Gasoline,Automatic,175000
Suzuki,Baleno,Gasoline,Automatic,182000
Suzuki,Baleno,Gasoline,Automatic,188000
Suzuki,Baleno,Gasoline,Automatic,195000
Suzuki,S-Cross,Gasoline,Automatic,275000
Suzuki,S-Cross,Gasoline,Automatic,288000
Suzuki,S-Cross,Gasoline,Automatic,298000
Suzuki,S-Cross,Gasoline,Automatic,310000
Suzuki,S-Cross,Gasoline,Automatic,322000
Suzuki,S-Cross,Gasoline,Automatic,332000
Suzuki,S-Cross,Gasoline,Automatic,345000
Suzuki,Swift,Gasoline,Manual,145000
Suzuki,Swift,Gasoline,Manual,152000
Suzuki,Swift,Gasoline,Manual,158000
Suzuki,Swift,Gasoline,Automatic,165000
Suzuki,Swift,Gasoline,Automatic,172000
Suzuki,Swift,Gasoline,Automatic,178000
Suzuki,Swift,Gasoline,Automatic,185000
Suzuki,Vitara,Gasoline,Manual,245000
Suzuki,Vitara,Gasoline,Manual,258000
Suzuki,Vitara,Gasoline,Automatic,268000
Suzuki,Vitara,Gasoline,Automatic,275000
Suzuki,Vitara,Gasoline,Automatic,288000
Suzuki,Vitara,Gasoline,Automatic,298000
Suzuki,Vitara,Gasoline,Automatic,305000
Toyota,Camry,Gasoline,Automatic,485000
Toyota,Camry,Gasoline,Automatic,525000
Toyota,Camry,Hybrid,Automatic,565000
Toyota,Corolla,Gasoline,Manual,265000
Toyota,Corolla,Gasoline,Manual,272000
Toyota,Corolla,Gasoline,Manual,278000
Toyota,Corolla,Gasoline,Manual,285000
Toyota,Corolla,Gasoline,Manual,295000
Toyota,Corolla,Gasoline,Manual,302000
Toyota,Corolla,Gasoline,Manual,310000
Toyota,Corolla,Hybrid,Automatic,322000
Toyota,Corolla,Hybrid,Automatic,328000
Toyota,Corolla,Hybrid,Automatic,335000
Toyota,Fortuner,Diesel,Automatic,565000
Toyota,Fortuner,Diesel,Automatic,625000
Toyota,Fortuner,Diesel,Automatic,685000
Toyota,Hilux,Diesel,Manual,485000
Toyota,Hilux,Diesel,Manual,505000
Toyota,Hilux,Diesel,Manual,525000
Toyota,Hilux,Diesel,Manual,545000
Toyota,Hilux,Diesel,Automatic,560000
Toyota,Hilux,Diesel,Automatic,575000
Toyota,Hilux,Diesel,Automatic,595000
Toyota,Hilux,Diesel,Automatic,610000
Toyota,Hilux,Diesel,Automatic,625000
Toyota,Land Cruiser,Diesel,Automatic,980000
Toyota,Land Cruiser,Diesel,Automatic,1050000
Toyota,Land Cruiser,Diesel,Automatic,1120000
Toyota,Land Cruiser,Diesel,Automatic,1150000
Toyota,Land Cruiser,Diesel,Automatic,1185000
Toyota,Land Cruiser,Diesel,Automatic,1220000
Toyota,Land Cruiser,Diesel,Automatic,1250000
Toyota,Prado,Diesel,Automatic,825000
Toyota,Prado,Diesel,Automatic,925000
Toyota,Prado,Diesel,Automatic,1025000
Toyota,RAV4,Gasoline,Automatic,465000
Toyota,RAV4,Gasoline,Automatic,475000
Toyota,RAV4,Gasoline,Automatic,485000
Toyota,RAV4,Gasoline,Automatic,495000
Toyota,RAV4,Gasoline,Automatic,510000
Toyota,RAV4,Gasoline,Automatic,525000
Toyota,RAV4,Hybrid,Automatic,540000
Toyota,RAV4,Hybrid,Automatic,548000
Toyota,RAV4,Hybrid,Automatic,555000
Toyota,RAV4,Hybrid,Automatic,565000
Toyota,RAV4,Hybrid,Automatic,575000
Toyota,Yaris,Gasoline,Manual,189000
Toyota,Yaris,Gasoline,Manual,192000
Toyota,Yaris,Gasoline,Manual,195000
Toyota,Yaris,Hybrid,Automatic,195000
Toyota,Yaris,Gasoline,Manual,198000
Toyota,Yaris,Hybrid,Automatic,199000
Toyota,Yaris,Gasoline,Manual,202000
Toyota,Yaris,Hybrid,Automatic,203000
Toyota,Yaris,Gasoline,Manual,205000
Toyota,Yaris,Hybrid,Automatic,205000
Toyota,Yaris,Hybrid,Automatic,209000
Toyota,Yaris,Hybrid,Automatic,212000
Toyota,Yaris,Hybrid,Automatic,215000
Volkswagen,Caddy,Diesel,Manual,285000
Volkswagen,Caddy,Diesel,Automatic,325000
Volkswagen,Caddy,Diesel,Automatic,365000
Volkswagen,Golf,Gasoline,Automatic,255000
Volkswagen,Golf,Gasoline,Automatic,268000
Volkswagen,Golf,Gasoline,Automatic,278000
Volkswagen,Golf,Gasoline,Automatic,285000
Volkswagen,Golf,Diesel,Automatic,298000
Volkswagen,Golf,Diesel,Automatic,308000
Volkswagen,Golf,Diesel,Automatic,315000
Volkswagen,Golf,Gasoline,Automatic,325000
Volkswagen,Golf,Gasoline,Automatic,335000
Volkswagen,Passat,Diesel,Automatic,395000
Volkswagen,Passat,Diesel,Automatic,408000
Volkswagen,Passat,Diesel,Automatic,422000
Volkswagen,Passat,Diesel,Automatic,435000
Volkswagen,Passat,Diesel,Automatic,455000
Volkswagen,Passat,Diesel,Automatic,470000
Volkswagen,Passat,Diesel,Automatic,485000
Volkswagen,Polo,Gasoline,Manual,175000
Volkswagen,Polo,Gasoline,Manual,182000
Volkswagen,Polo,Gasoline,Manual,188000
Volkswagen,Polo,Gasoline,Manual,195000
Volkswagen,Polo,Diesel,Manual,202000
Volkswagen,Polo,Diesel,Manual,208000
Volkswagen,Polo,Diesel,Manual,215000
Volkswagen,Polo,Gasoline,Manual,225000
Volkswagen,Polo,Gasoline,Manual,235000
Volkswagen,T-Roc,Gasoline,Automatic,365000
Volkswagen,T-Roc,Gasoline,Automatic,415000
Volkswagen,T-Roc,Gasoline,Automatic,465000
Volkswagen,Tiguan,Gasoline,Automatic,425000
Volkswagen,Tiguan,Gasoline,Automatic,442000
Volkswagen,Tiguan,Gasoline,Automatic,458000
Volkswagen,Tiguan,Gasoline,Automatic,475000
Volkswagen,Tiguan,Diesel,Automatic,495000
Volkswagen,Tiguan,Diesel,Automatic,510000
Volkswagen,Tiguan,Diesel,Automatic,525000
Volkswagen,Tiguan,Diesel,Automatic,545000
Volkswagen,Tiguan,Diesel,Automatic,565000
Volkswagen,Touareg,Diesel,Automatic,825000
Volkswagen,Touareg,Diesel,Automatic,858000
Volkswagen,Touareg,Diesel,Automatic,885000
Volkswagen,Touareg,Diesel,Automatic,905000
Volkswagen,Touareg,Diesel,Automatic,938000
Volkswagen,Touareg,Diesel,Automatic,965000
Volkswagen,Touareg,Diesel,Automatic,985000
