Brand,Model,Fuel,Transmission,Selling_Price
Jeep,Compass,Diesel,Automatic,463840
Jeep,Compass,Diesel,Automatic,448109
Jeep,Compass,Diesel,Automatic,426007
Jeep,Cherokee,Gasoline,Automatic,543749
Jeep,Cherokee,Gasoline,Automatic,542432
Jeep,Cherokee,Gasoline,Automatic,580396
Jeep,Cherokee,Gasoline,Automatic,545916
Jeep,Cherokee,Diesel,Automatic,636182
Jeep,Cherokee,Diesel,Automatic,629090
Jeep,Cherokee,Diesel,Automatic,646145
Jeep,Cherokee,Diesel,Automatic,600108
Jeep,Cherokee,Diesel,Automatic,638038
Jeep,Grand Cherokee,Diesel,Automatic,752674
Jeep,Grand Cherokee,Diesel,Automatic,691348
Jeep,Grand Cherokee,Diesel,Automatic,735920
Jeep,Grand Cherokee,Diesel,Automatic,719459
Jeep,Grand Cherokee,Diesel,Automatic,699026
Jeep,Grand Cherokee,Diesel,Automatic,819958
Jeep,Grand Cherokee,Diesel,Automatic,812470
Jeep,Grand Cherokee,Diesel,Automatic,776024
Jeep,Grand Cherokee,Diesel,Automatic,779720
Mercedes,Classe A,Gasoline,Automatic,476587
Mercedes,Classe A,Gasoline,Automatic,445064
Mercedes,Classe A,Gasoline,Automatic,435409
Mercedes,Classe A,Gasoline,Automatic,521023
Mercedes,Classe A,Gasoline,Automatic,491392
Mercedes,Classe A,Gasoline,Automatic,491121
Mercedes,Classe A,Gasoline,Automatic,482684
Mercedes,Classe A,Gasoline,Automatic,511412
Mercedes,Classe C,Diesel,Automatic,634518
Mercedes,Classe C,Diesel,Automatic,661986
Mercedes,Classe C,Diesel,Automatic,644226
Mercedes,Classe C,Diesel,Automatic,687163
Mercedes,Classe C,Diesel,Automatic,717242
Mercedes,Classe C,Diesel,Automatic,682980
Mercedes,Classe E,Diesel,Automatic,853285
Mercedes,Classe E,Diesel,Automatic,779832
Mercedes,Classe E,Diesel,Automatic,868914
Mercedes,Classe E,Diesel,Automatic,852478
Mercedes,Classe E,Diesel,Automatic,838385
Mercedes,Classe E,Diesel,Automatic,972193
Mercedes,Classe E,Diesel,Automatic,947659
Mercedes,Classe E,Diesel,Automatic,935547
Mercedes,Classe E,Diesel,Automatic,946615
Mercedes,Classe E,Diesel,Automatic,963085
Mercedes,GLA,Gasoline,Automatic,476120
Mercedes,GLA,Gasoline,Automatic,519834
Mercedes,GLA,Gasoline,Automatic,475173
Mercedes,GLA,Gasoline,Automatic,497900
Mercedes,GLA,Gasoline,Automatic,546281
Mercedes,GLA,Gasoline,Automatic,537617
Mercedes,GLA,Gasoline,Automatic,565412
Mercedes,GLC,Diesel,Automatic,692211
Mercedes,GLC,Diesel,Automatic,687826
Mercedes,GLC,Diesel,Automatic,698179
Mercedes,GLC,Diesel,Automatic,748253
Mercedes,GLC,Diesel,Automatic,820012
Mercedes,GLC,Diesel,Automatic,778965
Mercedes,GLC,Diesel,Automatic,764413
BMW,Série 1,Gasoline,Automatic,509349
BMW,Série 1,Gasoline,Automatic,486178
BMW,Série 1,Gasoline,Automatic,503932
BMW,Série 1,Gasoline,Automatic,562491
BMW,Série 1,Gasoline,Automatic,554637
BMW,Série 1,Gasoline,Automatic,548475
BMW,Série 1,Gasoline,Automatic,555982
BMW,Série 2,Gasoline,Automatic,516287
BMW,Série 2,Gasoline,Automatic,537222
BMW,Série 2,Gasoline,Automatic,523640
BMW,Série 2,Gasoline,Automatic,540868
BMW,Série 2,Gasoline,Automatic,495706
BMW,Série 2,Gasoline,Automatic,607240
BMW,Série 2,Gasoline,Automatic,631122
BMW,Série 2,Gasoline,Automatic,636637
BMW,Série 2,Gasoline,Automatic,622125
BMW,Série 2,Gasoline,Automatic,626106
BMW,Série 3,Diesel,Automatic,701520
BMW,Série 3,Diesel,Automatic,637890
BMW,Série 3,Diesel,Automatic,660757
BMW,Série 3,Diesel,Automatic,737454
BMW,Série 3,Diesel,Automatic,706864
BMW,Série 3,Diesel,Automatic,725401
BMW,Série 3,Diesel,Automatic,741696
BMW,Série 4,Gasoline,Automatic,724373
BMW,Série 4,Gasoline,Automatic,784553
BMW,Série 4,Gasoline,Automatic,733656
BMW,Série 4,Gasoline,Automatic,740708
BMW,Série 4,Gasoline,Automatic,776273
BMW,Série 4,Gasoline,Automatic,823738
BMW,Série 4,Gasoline,Automatic,888862
BMW,Série 4,Gasoline,Automatic,835751
BMW,X1,Gasoline,Automatic,575106
BMW,X1,Gasoline,Automatic,549301
BMW,X1,Gasoline,Automatic,558769
BMW,X1,Gasoline,Automatic,590395
BMW,X1,Gasoline,Automatic,584798
BMW,X1,Gasoline,Automatic,643660
BMW,X1,Gasoline,Automatic,631733
BMW,X1,Gasoline,Automatic,660005
BMW,X1,Gasoline,Automatic,641887
BMW,X1,Gasoline,Automatic,608948
BMW,X3,Diesel,Automatic,817578
BMW,X3,Diesel,Automatic,780441
BMW,X3,Diesel,Automatic,781276
BMW,X3,Diesel,Automatic,795160
BMW,X3,Diesel,Automatic,810235
BMW,X3,Diesel,Automatic,831966
BMW,X3,Diesel,Automatic,863338
BMW,X3,Diesel,Automatic,907194
BMW,X3,Diesel,Automatic,913092
Audi,A3,Gasoline,Automatic,493191
Audi,A3,Gasoline,Automatic,509717
Audi,A3,Gasoline,Automatic,511882
Audi,A3,Gasoline,Automatic,493469
Audi,A3,Gasoline,Automatic,501088
Audi,A3,Gasoline,Automatic,538387
Audi,A3,Gasoline,Automatic,538761
Audi,A3,Gasoline,Automatic,543547
Audi,A4,Diesel,Automatic,647131
Audi,A4,Diesel,Automatic,673338
Audi,A4,Diesel,Automatic,677234
Audi,A4,Diesel,Automatic,668371
Audi,A4,Diesel,Automatic,753674
Audi,A4,Diesel,Automatic,732637
Audi,A4,Diesel,Automatic,731863
Audi,Q3,Gasoline,Automatic,576937
Audi,Q3,Gasoline,Automatic,558548
Audi,Q3,Gasoline,Automatic,620574
Audi,Q3,Gasoline,Automatic,646571
Audi,Q3,Gasoline,Automatic,667256
Audi,Q3,Gasoline,Automatic,672718
Audi,Q5,Diesel,Automatic,772004
Audi,Q5,Diesel,Automatic,772869
Audi,Q5,Diesel,Automatic,773350
Audi,Q5,Diesel,Automatic,855995
Audi,Q5,Diesel,Automatic,872660
Audi,Q5,Diesel,Automatic,953132
Audi,Q5,Diesel,Automatic,880823
Audi,Q5,Diesel,Automatic,899799
